iter	Passed	Remaining
961	43396	46825
962	43426	46763
963	43468	46715
964	43512	46668
965	43554	46620
966	43603	46579
967	43649	46535
968	43698	46494
969	43742	46447
970	43799	46415
971	43843	46369
972	43882	46317
973	43927	46272
974	43968	46223
975	44021	46186
976	44064	46139
977	44117	46102
978	44161	46055
979	44216	46020
980	44268	45983
981	44315	45940
982	44357	45891
983	44405	45849
984	44457	45811
985	44499	45763
986	44551	45725
987	44595	45679
988	44640	45633
989	44693	45596
990	44732	45545
991	44773	45495
992	44817	45449
993	44861	45403
994	44905	45357
995	44952	45313
996	45001	45272
997	45050	45231
998	45092	45182
999	45139	45139
1000	45196	45105
1001	45241	45061
1002	45287	45016
1003	45328	44967
1004	45379	44928
1005	45429	44887
1006	45479	44847
1007	45532	44809
1008	45576	44763
1009	45618	44714
1010	45654	44660
1011	45704	44620
1012	45757	44582
1013	45802	44537
1014	45849	44494
1015	45887	44442
1016	45933	44398
1017	45974	44349
1018	46027	44310
1019	46072	44265
1020	46119	44222
1021	46166	44178
1022	46212	44134
1023	46255	44087
1024	46324	44064
1025	46379	44028
1026	46424	43983
1027	46467	43935
1028	46522	43900
1029	46566	43853
1030	46613	43810
1031	46663	43769
1032	46707	43723
1033	46752	43677
1034	46797	43632
1035	46839	43584
1036	46883	43537
1037	46925	43490
1038	46970	43444
1039	47017	43400
1040	47058	43352
1041	47105	43307
1042	47154	43266
1043	47205	43226
1044	47245	43176
1045	47285	43126
1046	47326	43077
1047	47375	43036
1048	47422	42992
1049	47475	42954
1050	47527	42915
1051	47572	42869
1052	47619	42825
1053	47664	42780
1054	47709	42735
1055	47748	42684
1056	47796	42641
1057	47841	42595
1058	47886	42550
1059	47933	42506
1060	47979	42462
1061	48028	42420
1062	48083	42384
1063	48119	42330
1064	48166	42286
1065	48209	42240
1066	48261	42200
1067	48310	42158
1068	48358	42115
1069	48406	42072
1070	48454	42029
1071	48500	41985
1072	48542	41937
1073	48591	41895
1074	48639	41852
1075	48689	41811
1076	48738	41769
1077	48780	41721
1078	48828	41678
1079	48870	41630
1080	48915	41584
1081	48965	41543
1082	49013	41500
1083	49063	41459
1084	49116	41421
1085	49170	41383
1086	49221	41342
1087	49268	41298
1088	49320	41258
1089	49364	41212
1090	49418	41174
1091	49468	41133
1092	49509	41084
1093	49545	41031
1094	49589	40984
1095	49626	40932
1096	49667	40883
1097	49706	40833
1098	49754	40790
1099	49806	40750
1100	49865	40716
1101	49913	40673
1102	49955	40625
1103	49997	40577
1104	50040	40530
1105	50075	40476
1106	50113	40426
1107	50143	40367
1108	50187	40322
1109	50232	40276
1110	50280	40233
1111	50346	40205
1112	50389	40157
1113	50436	40113
1114	50479	40067
1115	50524	40021
1116	50574	39979
1117	50616	39931
1118	50661	39886
1119	50715	39847
1120	50752	39795
1121	50799	39752
1122	50849	39710
1123	50895	39666
1124	50937	39618
1125	50975	39567
1126	51023	39524
1127	51067	39477
1128	51100	39423
1129	51148	39380
1130	51194	39335
1131	51237	39288
1132	51280	39241
1133	51326	39196
1134	51372	39151
1135	51407	39098
1136	51454	39054
1137	51492	39003
1138	51541	38961
1139	51589	38918
1140	51634	38873
1141	51679	38827
1142	51723	38781
1143	51770	38737
1144	51816	38692
1145	51857	38643
1146	51899	38596
1147	51941	38548
1148	51980	38498
1149	52023	38451
1150	52053	38395
1151	52098	38350
1152	52134	38298
1153	52175	38249
1154	52215	38201
1155	52256	38152
1156	52295	38102
1157	52345	38060
1158	52386	38013
1159	52428	37965
1160	52465	37914
1161	52496	37858
1162	52534	37808
1163	52573	37758
1164	52612	37709
1165	52653	37660
1166	52696	37614
1167	52748	37574
1168	52797	37531
1169	52841	37486
1170	52892	37444
1171	52935	37398
1172	52981	37353
1173	53025	37307
1174	53067	37260
1175	53103	37208
1176	53147	37162
1177	53195	37119
1178	53237	37071
1179	53283	37027
1180	53332	36984
1181	53361	36928
1182	53410	36886
1183	53448	36836
1184	53492	36790
1185	53534	36742
1186	53588	36704
1187	53645	36666
1188	53696	36625
1189	53733	36574
1190	53780	36530
1191	53832	36490
1192	53874	36443
1193	53930	36405
1194	53979	36362
1195	54026	36318
1196	54064	36268
1197	54118	36229
1198	54164	36184
1199	54199	36133
1200	54238	36083
1201	54282	36037
1202	54329	35993
1203	54372	35947
1204	54421	35904
1205	54464	35858
1206	54517	35817
1207	54560	35771
1208	54610	35729
1209	54657	35685
1210	54702	35640
1211	54748	35595
1212	54785	35545
1213	54832	35501
1214	54881	35458
1215	54928	35414
1216	54973	35369
1217	55021	35325
1218	55062	35278
1219	55102	35229
1220	55144	35182
1221	55189	35137
1222	55235	35092
1223	55281	35047
1224	55320	34998
1225	55374	34959
1226	55426	34918
1227	55478	34877
1228	55523	34832
1229	55570	34787
1230	55617	34743
1231	55660	34697
1232	55706	34652
1233	55752	34607
1234	55795	34561
1235	55836	34513
1236	55877	34465
1237	55920	34419
1238	55960	34371
1239	55992	34317
1240	56019	34261
1241	56064	34216
1242	56109	34171
1243	56153	34125
1244	56197	34079
1245	56240	34033
1246	56278	33983
1247	56319	33935
1248	56361	33888
1249	56401	33841
1250	56446	33795
1251	56484	33746
1252	56520	33695
1253	56571	33653
1254	56616	33609
1255	56667	33567
1256	56718	33525
1257	56761	33479
1258	56811	33437
1259	56857	33392
1260	56907	33350
1261	56945	33300
1262	56992	33257
1263	57035	33210
1264	57081	33165
1265	57115	33114
1266	57166	33072
1267	57221	33033
1268	57271	32991
1269	57315	32945
1270	57358	32898
1271	57398	32850
1272	57443	32805
1273	57484	32757
1274	57523	32709
1275	57571	32665
1276	57618	32621
1277	57657	32573
1278	57704	32529
1279	57748	32483
1280	57802	32443
1281	57858	32404
1282	57908	32361
1283	57949	32314
1284	57995	32269
1285	58040	32224
1286	58088	32180
1287	58137	32138
1288	58180	32092
1289	58228	32047
1290	58280	32007
1291	58326	31962
1292	58371	31916
1293	58406	31866
1294	58450	31820
1295	58494	31774
1296	58541	31730
1297	58586	31685
1298	58620	31634
1299	58663	31587
1300	58699	31537
1301	58738	31489
1302	58787	31446
1303	58835	31402
1304	58876	31355
1305	58915	31307
1306	58954	31258
1307	58998	31213
1308	59044	31168
1309	59081	31119
1310	59130	31076
1311	59177	31032
1312	59217	30984
1313	59261	30938
1314	59307	30893
1315	59356	30850
1316	59408	30809
1317	59456	30765
1318	59493	30716
1319	59538	30671
1320	59587	30628
1321	59641	30587
1322	59690	30544
1323	59738	30501
1324	59785	30456
1325	59842	30417
1326	59893	30375
1327	59941	30331
1328	59988	30287
1329	60034	30242
1330	60082	30199
1331	60116	30148
1332	60160	30102
1333	60207	30058
1334	60256	30015
1335	60300	29969
1336	60339	29921
1337	60378	29873
1338	60426	29829
1339	60471	29784
1340	60512	29737
1341	60557	29692
1342	60602	29646
